taxon	lfc_SampleSiteCLOACA	lfc_SampleSiteORAL	lfc_SampleSiteTANK WATER	lfc_SampleSiteORAL_SampleSiteCLOACA	lfc_SampleSiteTANK WATER_SampleSiteCLOACA	lfc_SampleSiteTANK WATER_SampleSiteORAL	se_SampleSiteCLOACA	se_SampleSiteORAL	se_SampleSiteTANK WATER	se_SampleSiteORAL_SampleSiteCLOACA	se_SampleSiteTANK WATER_SampleSiteCLOACA	se_SampleSiteTANK WATER_SampleSiteORAL	W_SampleSiteCLOACA	W_SampleSiteORAL	W_SampleSiteTANK WATER	W_SampleSiteORAL_SampleSiteCLOACA	W_SampleSiteTANK WATER_SampleSiteCLOACA	W_SampleSiteTANK WATER_SampleSiteORAL	p_SampleSiteCLOACA	p_SampleSiteORAL	p_SampleSiteTANK WATER	p_SampleSiteORAL_SampleSiteCLOACA	p_SampleSiteTANK WATER_SampleSiteCLOACA	p_SampleSiteTANK WATER_SampleSiteORAL	q_SampleSiteCLOACA	q_SampleSiteORAL	q_SampleSiteTANK WATER	q_SampleSiteORAL_SampleSiteCLOACA	q_SampleSiteTANK WATER_SampleSiteCLOACA	q_SampleSiteTANK WATER_SampleSiteORAL	diff_SampleSiteCLOACA	diff_SampleSiteORAL	diff_SampleSiteTANK WATER	diff_SampleSiteORAL_SampleSiteCLOACA	diff_SampleSiteTANK WATER_SampleSiteCLOACA	diff_SampleSiteTANK WATER_SampleSiteORAL	(Intercept)	SampleSiteCLOACA	SampleSiteORAL	SampleSiteTANK WATER	global	CARAPACE - CLOACA	CARAPACE - ORAL	CARAPACE - TANK WATER	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER	structural_zero (SampleSite = CARAPACE)	structural_zero (SampleSite = CLOACA)	structural_zero (SampleSite = ORAL)	structural_zero (SampleSite = TANK WATER)	ASVno	Taxon
67021b49213c0a84cc55816a194b5971	0.0014892475920542322	0.05370244072838973	0.34152748123583876	0.052213193136335496	0.34003823364378455	0.28782504050744906	0.6099924548791502	0.6369120390618295	0.7640295623639412	0.7264519596501593	0.8401289641142571	0.8598737272623813	0.002441419693214529	0.08431688747396476	0.4470082023778474	0.07187425464648761	0.4047452809846698	0.334729427568174	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.1015840471911177	0.08550529736737668	0.03680370316067486	0.02082469188124896	0.047840295215093254	0.08550529736737668	0.03680370316067486	0.02082469188124895	0.14589613359881987	0.1311394764228645	0.018734250281037416	FALSE	FALSE	FALSE	FALSE	v4ASV1178	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Lewinella; s__Lewinella_agarilytica
b21c51e2305f518c21abb0f010a0e14c	-0.8889113840679714	-1.4108936686651836	0.2804267106753142	-0.5219822845972122	1.1693380947432856	1.6913203793404978	0.7471299665334373	0.7795470395315778	0.9381159907981492	0.845722108360561	0.9937876583649944	1.0183831842036528	-1.1897680776911908	-1.809889072906974	0.298925413729199	-0.6172030734883813	1.176647833066383	1.6607897749834342	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.05285032204340554	0.08123958642751826	0.11051182583300587	0.009293300765449649	0.05919657115914776	0.0812395864275183	0.11051182583300583	0.009293300765449646	0.12261705863507727	0.05107008034015183	0.11141459136428414	FALSE	FALSE	FALSE	FALSE	v4ASV8946	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
38d2b74fd6d292a2569c87506e739df0	0.08210074745792799	-0.20730627777956925	1.0200881992287485	-0.28940702523749723	0.9379874517708205	1.2273944770083178	0.6007459746208782	0.6272944581108323	0.7522935913306816	0.7185878802793539	0.829949306924843	0.8493635636277325	0.13666466514360007	-0.33047682009481705	1.3559708749138524	-0.4027440946053656	1.1301743901037573	1.4450755007266505	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.19100964747508986	0.05913352965288671	0.07352059946990706	0.17875228749391148	0.08348822151837922	0.05913352965288671	0.07352059946990706	0.17875228749391148	0.05441665551466299	0.0294009858256943	0	FALSE	FALSE	FALSE	FALSE	v4ASV6680	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__uncultured_Planctomycetaceae
8cfa25bf197ab36912161815c7fa0283	1.0624497236779686	1.6941942684186932	-0.5364967562515344	0.6317445447407246	-1.598946479929503	-2.230691024670228	1.1618668744180844	1.2109441265460328	1.4644458926748023	1.2252578841189425	1.4763038229143057	1.5152306825357253	0.9144332686221832	1.3990689010987083	-0.36634795381318325	0.5156012892706249	-1.0830741308879726	-1.4721791542243494	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.12083017681146835	0.10140863797834895	0.13302009319479655	2.398290012978032e-4	0.1316095116310984	0.101408637978349	0.1330200931947966	2.398290012978027e-4	0.00571003900197492	0.09437528419875575	0.11766217825244062	FALSE	FALSE	FALSE	FALSE	v4ASV2997	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Tenacibaculum; s__uncultured_bacterium
ad72a07472631adcb4300ddc7d40dae9	0.4807558139339738	-0.43381488233916055	0.11965091386005589	-0.9145706962731344	-0.36110490007391793	0.5534657961992164	0.6546842650616358	0.6833961625163807	0.820759709603593	0.7648051740466366	0.8896871024213879	0.9110224850341437	0.7343323180200653	-0.6347926812198952	0.14578068642994715	-1.1958217952868677	-0.4058785376242148	0.6075215543977198	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.03255469045316484	0.0375526963508169	0.08578827929699431	0.02137207454677422	0.10474788859011419	0.03755269635081688	0.08578827929699431	0.02137207454677422	0.18886865860047977	0.004007657912530155	0.10198157740361752	FALSE	FALSE	FALSE	FALSE	v4ASV967	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__dgA-11_gut_group; s__uncultured_bacterium
19fbce0b62d279e77176b4398c7ad670	-0.22426689033141883	0.8175088707474548	0.800018277068411	1.0417757610788736	1.0242851673998299	-0.01749059367904382	0.7905697617743854	0.8247283331432105	0.9932590665225703	0.8843674321573968	1.0433084418333716	1.0694245088167502	-0.2836775464673295	0.9912462539412938	0.8054477467487902	1.1779897395559698	0.9817663946051153	-0.016355145720754093	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.056350718613616804	0.003398864770488492	0.012090623115036747	0.007852461939435338	0.01665745986768413	0.0033988647704884913	0.012090623115036761	0.007852461939435345	0.020176506978824397	0.01262333768765634	9.10971813282398e-4	FALSE	FALSE	FALSE	FALSE	v4ASV10947	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Cellvibrionaceae; g__Pseudoteredinibacter; s__uncultured_bacterium
f91f215abb2853cc31bfaad6f1e577b3	0.4511691811268251	0.2787664218430497	0.23055810782322858	-0.17240275928377535	-0.2206110733035965	-0.04820831401982115	0.6586727092087897	0.6875444877117423	0.8258227873390384	0.7682541750040621	0.8941366399587867	0.9156134641010606	0.684967169307467	0.40545219520387527	0.2791859359634912	-0.2244084899152859	-0.24673082775554875	-0.05265138173470565	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.10591474017042254	0.13092561514096776	0.001993401064457036	0.04460290229689448	0.018586039470728254	0.13092561514096776	0.0019934010644570375	0.044602902296894474	0.0763575885022076	0.06843003173089682	0.03147860177135019	FALSE	FALSE	FALSE	FALSE	v4ASV5227	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Defluviitaleaceae; g__Defluviitaleaceae_UCG-011; s__Clostridia_bacterium
47e892e3ab6cf1d85e8d84a275394380	-3.003498895959465	-3.6787045935459517	-3.840710841074955	-0.6752056975864869	-0.8372119451154902	-0.1620062475290034	0.7653695242895517	0.7985177449115272	0.9612698646542942	0.8619049411443562	1.0145389550544377	1.0397737117038144	-3.92424678621407	-4.606916523756825	-3.995455368255206	-0.7833876630177016	-0.82521419305241706	-0.155809139724771	8.700151417306864e-5	4.086839686490652e-6	6.457002125334637e-5	0.4333994985948938	0.40924999695196485	0.8761834661575847	0.012992226116511584	6.184750725555854e-4	0.009707026528419739	1	1	1	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.1541572173898234	0.09224379696937045	0.02243676798562658	FALSE	FALSE	FALSE	FALSE	v4ASV10111	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
51a15a86655663fa69c1a0712a748d16	-1.0847361384795036	-1.3650307801133745	-0.9998153872886403	-0.28029464163387097	0.08492075119086329	0.36521539282473425	0.7721858724754632	0.8056073583540525	0.9699226380737094	0.8679691475904419	1.0223097129454202	1.047783061213556	-1.4047604043856317	-1.6944120059954364	-1.030819725245612	-0.3229315724089887	0.08306753825726108	0.34856012312485474	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.10878698571326478	0.10825295258879994	0.08002516398769825	0.04673055863749496	0.005152747012572658	0.10825295258879992	0.08002516398769827	0.04673055863749497	0.0905794832087708	0.012689780493553246	0.05940287341461348	FALSE	FALSE	FALSE	FALSE	v4ASV12296	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio
19860dc51217a03128b87fc284dea687	-1.5700703088765005	-0.3410126397388752	2.1822460920850717	1.2290576691376254	3.752316400961572	2.523258731823947	0.8471052370759935	0.8835314025453556	1.0650212578194709	0.9351611661371566	1.1082278407324964	1.1363139546695709	-1.8534536680424867	-0.38596550021476966	2.0490164642844895	1.3142736392855774	3.385870904020453	2.220564766854145	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.1894189838491466	0	0.07865093228305767	0.36958793985675054	0	0	0.07865093228305768	0.36958793985675054	0.16947259281484556	0	0	FALSE	FALSE	FALSE	FALSE	v4ASV9299	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Tropicibacter
df0a2ad6669ca8b1ed8dce191f97c015	-1.533658530104703	-1.8022815871474607	-0.9952683564176132	-0.2686230570427577	0.5383901736870897	0.8070132307298474	0.652585643309973	0.6812134121491407	0.8180956546740751	0.7629920537101977	0.8873475425838707	0.9086084703364908	-2.3501260651795053	-2.6456930456807863	-1.2165672201426407	-0.3520653403092806	0.6067410432211818	0.8881858986313225	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.06523412113163617	0	0	0	0.06523412113163617	0.1486723362907599	0.07411218808752852	0.11677166766789586	FALSE	FALSE	FALSE	FALSE	v4ASV10279	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae
77e61c51af076220efa462c33fc582d8	0.08448963433938597	0.15177522303660063	1.8286472802564153	0.06728558869721465	1.7441576459170294	1.6768720572198146	0.7316906126070971	0.7634888540547554	0.9185164855869429	0.8320758354265413	0.9762722468297058	1.0003257357573168	0.11547180308674423	0.1987916683138844	1.990870396940005	0.08086473111278675	1.7865484259958362	1.6763260178948658	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0946942001461495	0.035498610527191984	0.026108599400969174	0	0.15441314480047316	0.035498610527191984	0.026108599400969174	0	0.0698410027868087	0	0.2299302450431111	FALSE	FALSE	FALSE	FALSE	v4ASV1234	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Lewinella; s__uncultured_Bacteroidetes
042173e7f297f07617d93b9d13dc240c	0.05405656348407313	0.008585605117552622	0.1742403091966671	-0.04547095836652051	0.12018374571259398	0.16565470407911448	0.590330637591415	0.6164609358011499	0.7390747914772559	0.7097605059875786	0.8185153864699573	0.8375567214092466	0.09156997797815002	0.013927249269079487	0.23575463702177854	-0.06406521352332936	0.14683138240188134	0.19778326630868542	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.11934343712221787	0.07540110531826395	0.049148648309997635	0.00920274676598779	0.017844026773487134	0.07540110531826394	0.049148648309997635	0.009202746765987792	0.14687409598201476	0.09715437047425116	0.05473290213496442	FALSE	FALSE	FALSE	FALSE	v4ASV4547	d__Bacteria; p__Cyanobacteria; c__Sericytochromatia; o__Sericytochromatia; f__Sericytochromatia; g__Sericytochromatia; s__Hyaloperonospora_arabidopsidis
7956001dcf85952283f2937e9b2203ba	1.3866098188964866	-0.13696113067462462	0.7250059977604664	-1.5235709495711112	-0.6616038211360202	0.8619671284350909	0.8486216960048963	0.88510870477164	1.0669460620904523	0.9365306791387707	1.109975762400207	1.1381145941636213	1.6339551833570918	-0.15473933307430401	0.6795151353199359	-1.6268243886811908	-0.5960524937097463	0.757364093963257	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.08487570050755457	0.23669068700806709	0.01013203796517666	0.13046309879699408	0.16760218087905418	0.23669068700806706	0.010132037965176659	0.13046309879699414	0.2822167984442785	0.18005099491695994	0.12724074676016484	FALSE	FALSE	FALSE	FALSE	v4ASV5595	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__Fusobacterium_ulcerans
c12fc52e51a89baf0903d134bf334282	0.7981356803914683	4.204144034167713	-0.2427415859986602	3.406008353776245	-1.0408772663901285	-4.446885620166373	0.9023173825628626	0.9409594556689497	1.1350977397556106	0.9852384830165825	1.1720652925508486	1.202067006593234	0.8845398479684766	4.467933244986513	-0.21385082314666848	3.4570395010838397	-0.8880710596973601	-3.699365838822286	0.37640486159434133	7.897894210669267e-6	0.8306633904563445	5.461447872339743e-4	0.3745025287702417	2.1613885779681055e-4	1	0.0011952146572146158	1	0.0815576215602735	1	0.03249287495545385	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	0	0.17047726570740784	0	0.023593315645990223	0	0.17047726570740787	0	0.02359331564599022	0	0.11477137090981683	0	FALSE	FALSE	FALSE	FALSE	v4ASV11062	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__Halioglobus; s__uncultured_bacterium
164f9619849a07269188519a449001cd	-0.4004555718060881	-0.3199934173773161	1.018655999810386	0.08046215442877197	1.419111571616474	1.338649417187702	0.6081668563271028	0.6350131816784169	0.7617124030853394	0.7248972907551178	0.8381170122678613	0.8577965621424242	-0.6584633273581468	-0.5039161809705032	1.3373236351204059	0.11099800682791269	1.6932141345950003	1.5605674774964176	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.056529874659885855	0.1575869903963687	0.025903267626338794	0.08217324819701696	0.23762627598957362	0.15758699039636867	0.025903267626338797	0.0821732481970169	0.13147264906616735	0	0	FALSE	FALSE	FALSE	FALSE	v4ASV3972	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurimonadaceae; g__Sulfurimonas
5c30a1f71974ca7bcbd34db6ea7d31e1	-0.1295534557754891	-0.4934501048010336	2.9228121756174894	-0.36389664902554447	3.0523656313929783	3.4162622804185228	0.7956885365916208	0.8300523631467795	0.9997567191669993	0.8889441827284403	1.049165540780264	1.0754603713122035	-0.16281930657244234	-0.5944806938809666	2.9235234128286596	-0.4093582657896864	2.909326996312646	3.176558031841036	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.06476068029410428	0.05814245858153745	0.07371310564949748	0	0	0.058142458581537444	0.0737131056494975	0	0.12584214391571488	0	0	FALSE	FALSE	FALSE	FALSE	v4ASV11861	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Saccharospirillaceae; g__Oceaniserpentilla; s__Oceaniserpentilla_haliotis
fd2f309c7d78f0446eb343a3f4f38f08	-0.03104411426087405	1.3614086891067467	-0.14573446378818777	1.3924528033676207	-0.11469034952731372	-1.5071431528949346	0.7542597902226026	0.7869626566061481	0.9471668657161169	0.8520401883312616	1.0018918759773723	1.0267374167212473	-0.04115838423749473	1.729953356335804	-0.15386355779876598	1.6342571893172884	-0.11447377933415243	-1.467895421312102	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.2651342093942261	0.16271548424670304	0.3411847979477589	0.11567779866534611	0.11204545218098196	0.16271548424670304	0.341184797947759	0.11567779866534611	0	0.01575314381150901	0	FALSE	FALSE	FALSE	FALSE	v4ASV3184	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_Flavobacterium
3bef1dc582c6cf5dcfa751b01f1c2c00	-1.334084705202174	-1.5513702056656125	-2.1045200525914614	-0.21728550046343842	-0.7704353473892873	-0.5531498469258489	1.1620284338449225	1.211112189900022	1.4646508633495907	1.2254091154132816	1.4764948070088961	1.5154271907896404	-1.1480654572177302	-1.2809467352431478	-1.436874893022982	-0.17731669997424224	-0.521800241851203	-0.36501248643797946	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.09281632985777456	0.03150814222078981	0.054503469083995046	0.1588301889785782	0.09531579871643094	0.031508142220789806	0.054503469083995074	0.15883018897857823	0.012329773349935227	0.08721915781627756	0.06401221785581108	FALSE	FALSE	FALSE	FALSE	v4ASV12292	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio
c639f917c2d56eafbb5f94534a427cb0	-0.8103101986765139	0.204367656341111	0.5927728467769949	1.014677855017625	1.4030830454535088	0.38840519043588395	0.8313765734193224	0.8671717354874886	1.0450569861542285	0.9209775898398862	1.0901178865006584	1.1176568428934668	-0.9746608511517642	0.23567149156011621	0.5672158117983378	1.1017400056325244	1.2870929491465246	0.3475173913223257	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.014427295155233368	0.07520380722847836	0.04386320127472095	0.030826002680235384	0.14533035130107294	0.0752038072284784	0.04386320127472095	0.030826002680235377	0.1777724748233319	0.12621165672590223	0.01170040604457707	FALSE	FALSE	FALSE	FALSE	v4ASV11714	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Nitrincolaceae
7841f71bbd4614ff312a7c6f771311ca	1.3777165516425125	0.9154868251197691	-1.0455983145118335	-0.4622297265227434	-2.423314866154346	-1.9610851396316025	0.9683801332558414	1.0096754756799893	1.2189380381813535	1.045682008847974	1.2489260339844506	1.281210647032384	1.4227022058067422	0.9067139364786625	-0.8577944749938713	-0.4420366063598829	-1.94031896222328	-1.5306500489782722	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.269470741414482	0.3695400025495909	0.19584947336852132	0.14731944615459422	0.24808784672091092	0.3695400025495909	0.19584947336852135	0.1473194461545942	0.07300061196820232	0	0.05905088837077857	FALSE	FALSE	FALSE	FALSE	v4ASV10144	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
6583e1c1d60dbd5ed68e901326b0fe76	-1.1325014360694383	-1.4982411781945018	0.1795639167705905	-0.36573974212506344	1.3120653528400288	1.6778050949650922	0.8311265317274253	0.866911663503366	1.0447396063208887	0.9207524244710459	1.0898302803036175	1.11736053288255	-1.3626101355657978	-1.7282512639636258	0.17187432704206101	-0.397218331882399	1.2039171387993537	1.5015789851076229	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0828936860656178	0.11499859863542485	0.05948495526960175	0.0028679114179752142	0.017489409189627478	0.11499859863542491	0.059484955269601826	0.0028679114179752103	0.09078219855760408	0.08459305168174386	0.0538843133837501	FALSE	FALSE	FALSE	FALSE	v4ASV10519	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Moritellaceae; g__Moritella
ffc912accb23df4c565d1ff93f38828b	-0.24329324273377193	0.13644733629515232	-0.3916425252493668	0.3797405790289242	-0.1483492825155949	-0.5280898615445191	0.6257646105591251	0.6533169321780805	0.784049272961985	0.7399236833963913	0.8575530921246344	0.877860451242045	-0.3887935473314601	0.20885320672809324	-0.4995126438544071	0.5132158728665669	-0.17299136797239165	-0.601564702906195	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.032828767307278704	0.04163298590786749	0.07730839856209208	0.02214246266240621	0.06610804761130815	0.04163298590786749	0.0773083985620921	0.022142462662406225	0.16740275360716678	0.04354986094585712	0.060252543883546554	FALSE	FALSE	FALSE	FALSE	v4ASV1421	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured
18f0f34665085c7760274108f228a67d	-0.22122532292542524	0.6967553357100253	0.72530988415763	0.9179806586354506	0.9465352070830553	0.028554548447604633	0.7202031998571553	0.7515410393334788	0.9039336408890416	0.8219548699533327	0.9632714578811487	0.9869210638579125	-0.3071707026146273	0.9271021797132444	0.8023928431784765	1.1168261083331374	0.9826256133085194	0.02893296079423394	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.052486840993451495	0.033503362969178344	0.03193616898096128	0.08633225694099124	0.12496788944973167	0.03350336296917835	0.031936168980961306	0.08633225694099128	0.10517632321679048	0.15377324106466128	0.03410136595059101	FALSE	FALSE	FALSE	FALSE	v4ASV8625	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
aadacfa7725f4f3b9c140fa77916f810	-0.3095700441539329	-0.7898586304478895	-0.25119138502334937	-0.4802885862939566	0.05837865913058354	0.5386672454245401	0.6014481137088548	0.6280247817624747	0.7531847521487095	0.7191841514553162	0.83072136608252245	0.8501607383841463	-0.5147078145194544	-1.2576870425897015	-0.3335056695010654	-0.6678242079195728	0.07027465708012656	0.63360635360362	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.10222647298265515	0.12260214308730774	0.03955153121916651	0.023037613229936447	0.02403394163013815	0.12260214308730773	0.039551531219166554	0.023037613229936454	0.15407540509580023	0.04938439503506954	0.05257247193259265	FALSE	FALSE	FALSE	FALSE	v4ASV9212	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Ponticoccus
91323e2416563f6c313728b3fd542694	0.5599868020611652	0.3949760571417248	0.1513008951996081	-0.16501074491944046	-0.40868590686155715	-0.2436751619421167	0.5801776397007719	0.6059000733095012	0.7261898367035837	0.701187682047162	0.8074038305270731	0.8260809589728424	0.9651988696944266	0.6518831644702016	0.20834895719060595	-0.2353303532624548	-0.506172860976851	-0.2949773376269378	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.19890191677318564	0.2120520353821851	0.03038196395790299	0.00882877939006669	0.08228246123264263	0.21205203538218514	0.030381963957902974	0.008828779390066684	0.11280325329631524	0.1396658254041368	0.011934940782284409	FALSE	FALSE	FALSE	FALSE	v4ASV5819	d__Bacteria; p__Myxococcota; c__Polyangia; o__Nannocystales; f__Nannocystaceae; g__uncultured; s__uncultured_proteobacterium
f261778228c875af5bdf08ffe638b5af	-0.6019821339615653	-1.1979581302605216	-0.40364945417851206	-0.5959759962989563	0.19833267978305325	0.7943086760820095	0.6584329162802609	0.687295082634254	0.8255183845304703	0.7680466982833923	0.8938690079248705	0.9153373305511412	-0.9142649449580867	-1.7430040757297522	-0.4889648271226516	-0.7759632293595958	0.22188114592258362	0.8677769927767961	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.2489686243585433	0.36589471098806653	0	0.05688504820211994	0.10127511956786903	0.3658947109880665	0	0.056885048202119926	0.24658896809915176	0.13407101953551043	0.052311443204505606	FALSE	FALSE	FALSE	FALSE	v4ASV9375	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Terasakiellaceae; g__Terasakiella
6255296a07418cee3364b5a69041edb5	-1.1145902094179139	-0.34982536211408055	-2.8378079138708303	0.7647648473038333	-1.7232177044529164	-2.4879825517567498	0.95553812619225	0.9963175379175194	1.202640911061697	1.0338916090411703	1.2339482905871793	1.2657898362674798	-1.1664528906444318	-0.35111834209530995	-2.3596469135293265	0.7396953806531762	-1.39650722611149	-1.9655573780661981	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.3219353095902216	0.3979670841526204	0.1632391207664105	0	0	0.39796708415262044	0.1632391207664105	0	0.09311806032199761	0.20055006227483085	0	FALSE	FALSE	FALSE	FALSE	v4ASV5794	d__Bacteria; p__Myxococcota; c__Polyangia; o__Nannocystales; f__Nannocystaceae; g__uncultured
134719bf1e22e5f4551be51105c61704	-0.3520622095080183	-0.34288544796443493	-0.039439494503216224	0.009176761543583378	0.3126227150048021	0.3034459534612187	0.640643131803438	0.6687921059650656	0.8029356630637624	0.7526963788374335	0.8740564265157266	0.8948932312894718	-0.54954496822115	-0.51269362318452	-0.0491191216401161	0.012191850262063457	0.35766880206008894	0.33908620922741434	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.004813260157882675	0.006797313373464021	0.10595778956725639	0.12720001938262018	0.04284262029962516	0.006797313373464019	0.10595778956725638	0.12720001938262018	0.08139410968479154	0.191779009632068	0.08113132314881465	FALSE	FALSE	FALSE	FALSE	v4ASV1988	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__Microscilla
6abc041e46b071759420629abcaabf73	0.13026148951377575	0.19949994201905522	1.1107922709679008	0.06923845250527946	0.9805307814541251	0.9112923289488456	0.5566183474467008	0.5813933056105829	0.6962956860015841	0.6814219178858593	0.7817578504312308	0.7995870983234805	0.23402298920131984	0.343141106190652	1.595288170384232	0.10160878405569157	1.2542640677202637	1.13970364311728	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.22430101683453363	0.08048723998764724	0.006837788972556574	0	0.1406398528881716	0.08048723998764724	0.006837788972556564	0	0.15317176964517445	0	0.01711091152467539	FALSE	FALSE	FALSE	FALSE	v4ASV1245	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Lewinella; s__uncultured_marine
