taxon	lfc_SampleSiteCLOACA	lfc_SampleSiteORAL	lfc_SampleSiteTANK WATER	lfc_SampleSiteORAL_SampleSiteCLOACA	lfc_SampleSiteTANK WATER_SampleSiteCLOACA	lfc_SampleSiteTANK WATER_SampleSiteORAL	se_SampleSiteCLOACA	se_SampleSiteORAL	se_SampleSiteTANK WATER	se_SampleSiteORAL_SampleSiteCLOACA	se_SampleSiteTANK WATER_SampleSiteCLOACA	se_SampleSiteTANK WATER_SampleSiteORAL	W_SampleSiteCLOACA	W_SampleSiteORAL	W_SampleSiteTANK WATER	W_SampleSiteORAL_SampleSiteCLOACA	W_SampleSiteTANK WATER_SampleSiteCLOACA	W_SampleSiteTANK WATER_SampleSiteORAL	p_SampleSiteCLOACA	p_SampleSiteORAL	p_SampleSiteTANK WATER	p_SampleSiteORAL_SampleSiteCLOACA	p_SampleSiteTANK WATER_SampleSiteCLOACA	p_SampleSiteTANK WATER_SampleSiteORAL	q_SampleSiteCLOACA	q_SampleSiteORAL	q_SampleSiteTANK WATER	q_SampleSiteORAL_SampleSiteCLOACA	q_SampleSiteTANK WATER_SampleSiteCLOACA	q_SampleSiteTANK WATER_SampleSiteORAL	diff_SampleSiteCLOACA	diff_SampleSiteORAL	diff_SampleSiteTANK WATER	diff_SampleSiteORAL_SampleSiteCLOACA	diff_SampleSiteTANK WATER_SampleSiteCLOACA	diff_SampleSiteTANK WATER_SampleSiteORAL	(Intercept)	SampleSiteCLOACA	SampleSiteORAL	SampleSiteTANK WATER	global	CARAPACE - CLOACA	CARAPACE - ORAL	CARAPACE - TANK WATER	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER	structural_zero (SampleSite = CARAPACE)	structural_zero (SampleSite = CLOACA)	structural_zero (SampleSite = ORAL)	structural_zero (SampleSite = TANK WATER)
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gaetbulibacter	0.2879950172382499	0.783273073210617	0.8202109897994502	0.4952780559723671	0.5322159725612003	0.036937916588833164	0.7664548838542129	0.7941116072558232	0.9687712599008685	0.8671578596266715	1.0294985491703228	1.050251121655317	0.3757494711104604	0.9863513718397084	0.8466508284766622	0.5711509738095369	0.5169662191268899	0.03517055666707096	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.24495642895703013	0.13145338212487437	0.17324352050046604	0.1437344824633062	0.06973867933364253	0.13145338212487437	0.17324352050046604	0.14373448246330622	0.04477859137947062	0.022420878075980477	0.006757738648431548	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Fabibacter	-1.9208951863793038	-1.4904482874516147	-0.23401681690308432	0.43044689892768906	1.6868783694762195	1.2564314705485304	0.8171310216956414	0.8468778350874728	1.0330330350024524	0.9124949364462154	1.0874751458695118	1.1100005197426703	-2.3507799060097168	-1.7599330454759965	-0.22653372058186771	0.4717252466124349	1.5511879750846567	1.1319197137311314	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.006030817019722862	0	0	0	0.006030817019722865	0.13741000753570337	0	0.05709045319104099	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella	2.692348945051918	0.5714579736166733	1.3687934617409758	-2.120890971435245	-1.3235554833109422	0.7973354881243025	0.7525006583785894	0.7795816302014634	0.9510759046466019	0.854754508829315	1.0136089623793905	1.0338730124648703	3.577869221872992	0.7330316050020242	1.4392052779947024	-2.481286672988774	-1.3057851029690677	0.7712122074096551	3.464066882232399e-4	0.4635391532566928	0.15009237044347784	0.013090904292138359	0.19162564745477506	0.44058115962682154	0.010257237001934896	1	1	0.3745358721504001	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.005963304007891593	0.021409215469805096	0	0	0.005963304007891563	0.02140921546980509	0	0.144908879858607	0.019184905544503764	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Leucothrix	1.0320555108597973	1.6844982626115934	1.1954963663582754	0.6524427517517961	0.1634408554984781	-0.489001896253318	0.9353351134722698	0.9699505368597389	1.1829209008473212	1.0197710649193923	1.224104096289925	1.2507530163921596	1.1034072130880126	1.7366847056605967	1.0106308591740552	0.6397933557796802	0.1335187554668289	-0.3909659939608708	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.23689721794994298	0.17843250068264585	0.24243864189555256	0.009586030159642435	0.14931995401221243	0.17843250068264585	0.2424386418955525	0.009586030159642416	0.009404978181830956	0.08770611002012749	0.0911791476746289	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ectothiorhodospirales;f__Ectothiorhodospiraceae;g__uncultured	0.28946778474965457	-0.20996278561815782	0.34182091980874013	-0.49943057036781235	0.052353135059085565	0.5517837054268979	0.46536802315759407	0.48069763206937505	0.5870394162062199	0.6100592085410534	0.6969342154237887	0.7072624103738789	0.6220190695217321	-0.4367876428146325	0.5822793331626348	-0.8186591782823709	0.0751191918842023	0.7801682902039279	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.22332398960724284	0.23095568767940544	0.2425422950377823	0.20984193630257175	0.11150553545504635	0.23095568767940544	0.24254229503778232	0.20984193630257175	0.3204113677770385	0.06010805314729705	0.1551294042076532	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostignum	1.5138502911970277	0.3816420643391453	0.5756134683366532	-1.1322082268578824	-0.9382368228603746	0.19397140399750784	0.5675312666658808	0.5869897422740329	0.7165236912865133	0.6944755885465036	0.8069359241767141	0.8207379634319861	2.6674306423513183	0.6501682003175072	0.8033418508509372	-1.630306731482855	-1.1627153962907548	0.2363377992001245	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.36383756841707765	0	0.11077330269238761	0.09012794394392366	0.36313522593029984	0	0.11077330269238761	0.09012794394392364	0	0.12192818069479308	0.01128284781438551	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Myxococcota;__;__;__;__	-0.1620305163660667	-0.12915926460446453	-0.2644458998775291	0.03287125176160216	-0.1024153835114624	-0.13528663527306456	0.5854034709520687	0.6055953382857435	0.7391842243543575	0.7095719166174396	0.8265227816782039	0.8409449438481514	-0.276784345167187	-0.2132765172368651	-0.35775371167926384	0.046325468908494656	-0.12391114411089096	-0.1608745450730638	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.04567341901283856	0.10024147721569497	0.0486576901609945	0.009203529304673379	0.029893392267172605	0.10024147721569497	0.04865769016099449	0.009203529304673382	0.16185313928669	0.054769902956743985	0.05569991992853192	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__[Eubacterium]_coprostanoligenes_group	1.0586318055992736	0.15360745142075133	0.5011248412195903	-0.9050243541785223	-0.5575069643796833	0.347517389798839	0.44857671212475214	0.46325095893585333	0.5657762150848543	0.596467041325484	0.6791717058213869	0.6889518054861801	2.359979412629118	0.3315858250430982	0.8857297777080154	-1.5173082357867662	-0.820863059519591	0.5044146586619402	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.5095066155861679	0.7234901718655422	0.0690599559006751	0.14408188327893165	0.6689601749992797	0.7234901718655422	0.0690599559006751	0.14408188327893168	0.5100906962298396	0.20090257905422823	0.05250448173199369	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Arenibacter	-0.2682979702866629	-0.37802706481858245	-0.4460342208459711	-0.10972909453191954	-0.1777362505593082	-0.06800715602738866	0.8098072051212729	0.8392520457019207	1.023745867531181	0.9059157410799065	1.0790713298983845	1.1013406474643528	-0.3313109201670833	-0.45043329564054146	-0.4356884213087052	-0.12112505562726596	-0.16471223508092417	-0.0617494289200743	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.06124142578334046	0.10626414819898884	0.04040339713021688	0.04595514803178427	0.01904182598764424	0.10626414819898883	0.04040339713021688	0.04595514803178425	0.07594602039509928	0.0309080940114204	0.06560246567317032	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Octadecabacter	-1.2818593214211034	-1.1640779176137315	-1.2367337900211424	0.1177814038073719	0.045125531399961005	-0.07265587240741089	0.7410241340977421	0.7676315325418879	0.9365224815674459	0.8445814290508717	1.0005668288656449	1.0204290183366758	-1.729848276779639	-1.516454012459696	-1.3205596388366851	0.13945535593854214	0.04509996743657831	-0.07120129974923856	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.1855835086040556	0	0.012209828515100902	0.04937360196950882	0.14418420865885342	0	0.012209828515100895	0.04937360196950883	0.11290661094839467	0.050995138024027914	0.025244271606373336	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Cetobacterium	0.715340740003145	-0.04835718661171088	0.6285320783914127	-0.7636979266148558	-0.08680866161173229	0.6768892650031235	0.8997072390916424	0.9328562786648915	1.1377440728164425	0.9872371964270303	1.1827417387551433	1.2081497180251064	0.7950816764855237	-0.05183776720774171	0.5524371371458832	-0.7735708595450019	-0.07339612593963239	0.56026935644168	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.14520152344650114	0.19781651191821203	0.08750841545095736	0.004814804495954248	0.02826085302101527	0.19781651191821203	0.08750841545095736	0.004814804495954237	0.101896169903187	0.11447550358607263	0.09693327471618667	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Phaeodactylibacter	0.06174409748408831	0.45668209256537873	1.3322554907318624	0.3949379950812904	1.270511393247774	0.8755733981664837	0.7574719980453338	0.7847580961707599	0.9573800681013359	0.8591691205602449	1.0192658647361974	1.0397039697429233	0.08151337296087478	0.581939956776192	1.3915638471291498	0.4596743360885226	1.2464965591451482	0.8421372079429278	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.19810871428508015	0.06549309659023976	0.05185859967709163	0.366256024005871	0.1696183640343384	0.06549309659023976	0.051858599677091645	0.36625602400587104	0.10239379403588807	0.21776520440135064	0.24287303310186986	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__Arenicellaceae;__	-0.38552518518829504	-0.5517134500346371	-0.42187662161242206	-0.16618826484634208	-0.036351436424127026	0.12983682842221506	0.5696536589829497	0.5891991420181049	0.7192146475373735	0.696263347155589	0.8092568991795758	0.8231324721039439	-0.6767711908962463	-0.9363785699770828	-0.5865795740631096	-0.23868593043891073	-0.04491952612449779	0.15773503393730706	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.28008107852307784	0.3433559851720338	0.10693668515223398	0.12287609976159	0.15687762397384603	0.34335598517203386	0.10693668515223398	0.12287609976159002	0.11021552031462936	0.04936449515295821	0.03271791218939664	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Marinomonadaceae;g__Marinomonas	-1.8185873940965855	-2.0417733300056713	2.2805223530638052	-0.22318593590908575	4.099109747160391	4.322295683069477	0.8121178985626087	0.8416580163927044	1.0266760089184355	0.9079905583991252	1.081721898120095	1.1040720086411464	-2.2393145100180116	-2.42589423523415	2.221267793591719	-0.24580204479502962	3.7894303094761788	3.9148675532397643	0.02513545942636425	0.015270719888979769	0.026332828867536427	0.8058354741010381	1.509931630309554e-4	9.045384759119945e-5	0.6688643683716928	0.42163052576585697	0.6743940068413226	1	0.004319973222820711	0.0026783736689342174	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	0.18223999938941401	0	0	0.29141550750907574	0	0	0	0.29141550750907574	0.07891817495759651	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__NB1-j;c__NB1-j;o__NB1-j;f__NB1-j;g__NB1-j	-0.8163654783209245	-0.6887690641172212	-0.5465150509544038	0.12759641420370338	0.26985042736652076	0.14225401316281738	0.6210234775249445	0.6426807111975243	0.7843505028078982	0.7399344666650477	0.8658349898615417	0.8814979107046804	-1.3145484959352987	-1.0717126749203647	-0.6967740174806203	0.1724428580530815	0.31166495986686027	0.16137759538090993	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.2075279751918768	0	0.034324342253620195	0.08947713216309207	0.27401150685858416	0	0.03432434225362014	0.08947713216309205	0.2177045376054124	0.2851123424091102	0.055242894697692675	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales;f__Blastocatellaceae;g__Blastocatella	-0.5172353038523388	-0.9160565578850411	0.2754095534572824	-0.3988212540327023	0.7926448573096212	1.1914661113423235	0.6143111217516013	0.6356919345464996	0.7758389895181965	0.7341857553602418	0.8584000380842455	0.8738287628150005	-0.8419761347923058	-1.4410385095392986	0.3549828729648073	-0.543215734057675	0.9233979754691356	1.363500678901972	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.2375388777173273	0.3415608013759331	0	0.025421421263504815	0.22291445459670803	0.3415608013759331	0	0.025421421263504818	0.16762418184016317	0.2539919646073423	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Reinekea	-1.0399500275040057	-1.2217275428466476	-1.0999241820380932	-0.18177751534264197	-0.0599741545340875	0.12180336080855447	0.7097091419878347	0.7350242052611357	0.8968117160050796	0.816958046585468	0.9651067928084203	0.9838722669247318	-1.4653186298138903	-1.662159605223611	-1.226482841836405	-0.22250532460313419	-0.06214250586669816	0.12379997373975445	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.36604026332245343	0.4403978875495077	0	0.17026725619099603	0.30607780352300934	0.44039788754950765	0	0.17026725619099603	0.0810313487011685	0.03324345605936197	0.016393076751762332	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita	-0.4038178716761461	-0.07394810945825285	-1.2116283892190967	0.3298697622178932	-0.8078105175429506	-1.1376802797608438	0.9327385283411248	0.9672471121952548	1.1796284062707234	1.0173947055310972	1.2210848404895769	1.247643379123838	-0.4329379128300147	-0.07645213774835774	-1.0271271722334476	0.32422987894918875	-0.6615515079354112	-0.9118633567869241	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.22238758399625075	0.23859751728915307	0.13510462213095562	0.24705087878310292	0.14842546888976388	0.2385975172891531	0.13510462213095562	0.24705087878310295	0.04454830869468508	0.0018362227323839076	0.050793736325966433	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__NRL2;f__NRL2;g__NRL2	-0.3694803615015516	-0.24913970508482083	0.08217773089374669	0.12034065641673078	0.4516580923952983	0.33131743597856755	0.6499335010799496	0.672782270306513	0.8210102678977048	0.7648308313495787	0.8979911343312711	0.9146641486088258	-0.5684894852898206	-0.3703125306368659	0.10009342648560611	0.15734284169008228	0.5029649794166905	0.36222851467666084	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.24057814672586095	0.2920465519727086	0.13602784754996675	0.09857135464487927	0.13281184552514136	0.2920465519727086	0.13602784754996677	0.09857135464487927	0.07836724756720534	0.030093950042161755	0.04471740521637133	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__uncultured	-0.7423413522330694	-0.47291422274821665	0.539870354516024	0.26942712948485276	1.2822117067490935	1.0127845772642408	0.6745473933044704	0.6984114676360882	0.8522229315182929	0.7861939751544187	0.9255302876995141	0.9430645289485147	-1.1005028847513443	-0.6771283758396586	0.633484895265853	0.3426980338178422	1.3853806015750625	1.0739292446864284	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.15200125908923998	0.28863246470010345	0.038093747087047325	0.009331936093694867	0.2725095345090101	0.2886324647001034	0.03809374708704734	0.009331936093694876	0.15725736925345887	0	0.03237117197537262	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;__	-0.49044544570736504	-0.7736715033133139	0.049702731546757264	-0.2832260576059489	0.5401481772541223	0.8233742348600712	0.6307153030745656	0.6527718279171021	0.7966402313097666	0.7482563439966607	0.8765912132518172	0.8925925279432304	-0.7776019438827263	-1.1852097015001164	0.06239043622620007	-0.3785147428128091	0.6161916399439823	0.922452529103446	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.23224041007945712	0.2785530872632606	0.06734087153606912	0.054487013321910985	0.09422031728673202	0.27855308726326056	0.06734087153606907	0.054487013321910985	0.1356849951269325	0.07185868205384707	0.09396377223960746	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Lentilitoribacter	-1.1725317260996888	-0.9748485213693275	-0.4588260635158264	0.19768320473036127	0.7137056625838625	0.5160224578535011	0.6844517130945695	0.7087244570197927	0.864782612780612	0.7948311500487946	0.9366510387959602	0.9545320198387588	-1.713096342177877	-1.3754972214005348	-0.5305680950736537	0.24871094284393047	0.761976054071655	0.5406025645327943	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.33912784869420076	0	0.14836165807274082	0.01600662888664177	0.4797613199938472	0	0.14836165807274077	0.016006628886641776	0.17317127106580898	0.34268885695175344	0.10028697672488865	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Aquabacterium	0.6706011132528024	0.3143084141191483	0.5489106539230026	-0.3562926991336541	-0.12169045932979972	0.23460223980385436	0.542072271156225	0.5604893597845729	0.6842463686789179	0.6731378774900395	0.7792043202718789	0.792127103440864	1.2371064688891555	0.5607749881995162	0.8022120087868213	-0.5293012190343221	-0.1561727215364253	0.296167419073003	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.2079797765461047	0.22017626523473283	0.017834573783366163	0.08269558477589965	0.11826537189503189	0.2201762652347328	0.017834573783366173	0.08269558477589964	0.1421077681990404	0.04054554852810957	0.049061466877596716	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__P.palmC41;f__P.palmC41;g__P.palmC41	1.7817028822525685	0.3701130772174167	0.5294281882606334	-1.4115898050351516	-1.252274693991935	0.15931511104321672	0.6719222354209969	0.6956780004460428	0.8488939727413866	0.7839085377275496	0.9225864144751944	0.9400287665947517	2.651650426684022	0.5320177969982003	0.6236682144778549	-1.8007072727223632	-1.3573521941619755	0.16947897415983845	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.3698564323582902	0	0.024574983919525787	0.11482587087569729	0.7259607011234176	0	0.02457498391952578	0.11482587087569729	0.669632806634726	0.24362349960932542	0.0533426768424546	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas	-2.199776073055028	-2.096052118534044	-2.117887795960279	0.10372395452098404	0.0818882770947491	-0.021835677426234934	0.6870498800848173	0.7114298365847874	0.8680773579856284	0.7971006744420709	0.9395719090416953	0.957543861616141	-3.201770550900122	-2.946252758523769	-2.4397454633246434	0.1301265421630529	0.08715488011797845	-0.022803840431268298	0.0013658574521303308	0.003216494451128957	0.014697613749027798	0.8964663110449724	0.9305484032748247	0.9818067446012471	0.04044357130983317	0.09202515942645574	0.4058068419536766	1	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.12980315888798588	0.0980323178432718	0.0015418736220300735	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Diplosphaera	-0.7957355924106099	-0.7760343076834983	-0.6125285626140831	0.019701284727111523	0.1832070297965268	0.1635057450694153	0.5653337829869233	0.5847021999805845	0.71373754927178	0.692626010989861	0.8045342862041855	0.8182602239837327	-1.4075500462865775	-1.3272300116354396	-0.8581985958830952	0.02844433274886051	0.22771811337078313	0.19982120635582287	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.5697502214519788	0	0.2413378947503095	0.35707848608117726	0.5112133308046631	0	0.2413378947503096	0.35707848608117726	0.15334946352876833	0.02222431083104898	0.07864306770805514	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Romboutsia	0.6478435136297664	-0.008673823693897055	0.08743245586416504	-0.6565173373236635	-0.5604110577656014	0.09610627955806209	0.5776258516139529	0.5974983696258368	0.7293226684605623	0.702990642569362	0.8179872227394427	0.832139275492856	1.121562533635947	-0.014516899350417884	0.11988171990967383	-0.9338920002180354	-0.6851097941221899	0.11549302188764092	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.24793698241092874	0.24053603866209905	0.12248097907303945	0.13983440396768432	0.04772984360737506	0.24053603866209905	0.12248097907303945	0.13983440396768435	0.04366065925018084	0.07745924791864228	0.03470287043502248	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Kiloniellaceae;g__Kiloniella	-1.7105119031549025	-1.068196432034824	-1.284713613955564	0.6423154711200785	0.4257982891993386	-0.21651718192073988	0.9010034390674434	0.9342058444503516	1.1393876923048074	0.9884180241296094	1.18424403903704	1.2096971962390408	-1.8984521356825415	-1.1434272632530007	-1.127547385874236	0.6498419246104853	0.35955282455597043	-0.1789846108545954	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.2563294407305471	0	0.12372921532140635	0.013684273979365127	0.31950024662045345	0	0.12372921532140634	0.013684273979365162	0.14487380798812918	0.18023848812156287	0.05094433223179211	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__uncultured	-0.07216521664943638	-0.4037252598077404	0.5701475779959574	-0.331560043158304	0.6423127946453938	0.9738728378036978	0.4918158445992281	0.5081972359378709	0.6205464282724493	0.6316094738154475	0.7250820411789474	0.7362917710094747	-0.14673219141250424	-0.7944263196604583	0.9187831111738114	-0.5249446958979337	0.8858484394414529	1.3226724460990422	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.15741234813745625	0.3493989829510452	0.13292288109802214	0.19455930459529724	0.039721955538902044	0.3493989829510452	0.1329228810980221	0.19455930459529727	0.2758430960567435	0.234375708562046	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Candidatus_Megaira	-0.06895786089478231	0.9176389969314283	1.738065995422303	0.9865968578262105	1.8070238563170853	0.8204269984908747	0.695738863178537	0.7204773850236549	0.8790959034572396	0.8047017385575357	0.949350742972426	0.96762695796255	-0.09911457379244704	1.2736541298951392	1.9771062390200806	1.226040420385732	1.9034312341287865	0.8478753012611164	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.3132437025275209	0.2132134530498595	0.1424554359084526	0	0	0.21321345304985953	0.14245543590845258	0	0.2627610175709416	0	0.1329017365259269	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__Pseudoteredinibacter	-0.07513606582593566	1.559101851664782	0.42731326855111806	1.6342379174907178	0.5024493343770537	-1.131788583113664	0.9376486734648358	0.9723592868115468	1.185854513536083	1.0218890792192152	1.2267948625800225	1.2535243047707652	-0.08013242907739627	1.6034215673274606	0.3603420686715764	1.5992321972355101	0.4095626332509846	-0.9028852323055968	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.17411531084549223	0.10475249452157559	0.22382501096699967	0.06605206461609978	0.08717745303822103	0.1047524945215756	0.2238250109669997	0.06605206461609978	0	0.02260557990580178	0.04054469509465949	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Cyanobacteria;c__Sericytochromatia;o__Sericytochromatia;f__Sericytochromatia;g__Sericytochromatia	-0.8790095846594786	-0.20715146899784453	-0.03422911592913055	0.6718581156616341	0.8447804687303481	0.17292235306871398	0.7307064460583192	0.756888059925427	0.9234385592940566	0.8354577999978268	0.9888624642034984	1.0083633264142011	-1.202958574405847	-0.27368838268931645	-0.03706702041476129	0.804179595502468	0.8542952122374222	0.17148814176298532	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.13319504445787278	0.30084286151137146	0.03801793508349405	0.044751711702774866	0.31334626548980593	0.30084286151137146	0.038017935083494055	0.04475171170277486	0.19563862857410882	0.3355584308823518	0.09261078726700762	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosomonas	0.5550965937296307	-0.11029433980523394	1.191957160412133	-0.6653909335348647	0.6368605666825023	1.302251500217367	0.7233034738599878	0.7491795739609092	0.9140507962349396	0.828924880726699	0.9804770685463532	0.9997186607679049	0.7674463261835274	-0.1472201640817678	1.3040382058873705	-0.8027156006603784	0.6495415212787243	1.3026179777589428	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.1959561484441819	0.14033332980956043	0.09882314027222149	0.1360427923254186	0.05297147692964144	0.1403333298095604	0.09882314027222149	0.13604279232541863	0.0045607062853502325	0.014736427753378984	0.019309225885553043	FALSE	FALSE	FALSE	FALSE
