taxon	lfc_SampleSiteCLOACA	lfc_SampleSiteORAL	lfc_SampleSiteTANK WATER	lfc_SampleSiteORAL_SampleSiteCLOACA	lfc_SampleSiteTANK WATER_SampleSiteCLOACA	lfc_SampleSiteTANK WATER_SampleSiteORAL	se_SampleSiteCLOACA	se_SampleSiteORAL	se_SampleSiteTANK WATER	se_SampleSiteORAL_SampleSiteCLOACA	se_SampleSiteTANK WATER_SampleSiteCLOACA	se_SampleSiteTANK WATER_SampleSiteORAL	W_SampleSiteCLOACA	W_SampleSiteORAL	W_SampleSiteTANK WATER	W_SampleSiteORAL_SampleSiteCLOACA	W_SampleSiteTANK WATER_SampleSiteCLOACA	W_SampleSiteTANK WATER_SampleSiteORAL	p_SampleSiteCLOACA	p_SampleSiteORAL	p_SampleSiteTANK WATER	p_SampleSiteORAL_SampleSiteCLOACA	p_SampleSiteTANK WATER_SampleSiteCLOACA	p_SampleSiteTANK WATER_SampleSiteORAL	q_SampleSiteCLOACA	q_SampleSiteORAL	q_SampleSiteTANK WATER	q_SampleSiteORAL_SampleSiteCLOACA	q_SampleSiteTANK WATER_SampleSiteCLOACA	q_SampleSiteTANK WATER_SampleSiteORAL	diff_SampleSiteCLOACA	diff_SampleSiteORAL	diff_SampleSiteTANK WATER	diff_SampleSiteORAL_SampleSiteCLOACA	diff_SampleSiteTANK WATER_SampleSiteCLOACA	diff_SampleSiteTANK WATER_SampleSiteORAL	(Intercept)	SampleSiteCLOACA	SampleSiteORAL	SampleSiteTANK WATER	global	CARAPACE - CLOACA	CARAPACE - ORAL	CARAPACE - TANK WATER	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER	structural_zero (SampleSite = CARAPACE)	structural_zero (SampleSite = CLOACA)	structural_zero (SampleSite = ORAL)	structural_zero (SampleSite = TANK WATER)
d__Bacteria;p__Cyanobacteria;c__Sericytochromatia;o__Sericytochromatia;f__Sericytochromatia;g__Sericytochromatia;__	-1.004397470800428	-0.47899137344831505	-0.612733723339459	0.5254060973521129	0.391663747460969	-0.13374234989114392	0.636534213533691	0.6612105089187844	0.8095108666501859	0.7403723358233881	0.8753626115917204	0.8934669741397051	-1.5779159225779251	-0.7244158509089106	-0.7569184659311556	0.7096511740512218	0.44743029034423243	-0.1496891925075583	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.27857716642444147	0	0.10625740355572257	0.017105325329541884	0.3696264196297393	0	0.10625740355572255	0.017105325329541874	0.20402892538594883	0.24423674292633185	0.044121606045945394	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides_gordonii	0.8370546595258577	0.19787522230127694	0.28940234625681394	-0.6391794372245807	-0.5476523132690437	0.091527123955537	0.6095439605634608	0.6331196233669123	0.775315455402984	0.7171132890028955	0.8452958459374008	0.8624509752976672	1.3732474008143507	0.3125400240305017	0.3732704465518386	-0.8913228175053383	-0.647882414069737	0.10612443672400884	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.21429804098954044	0.3122991561315409	0.0441510073205953	0.05118675809748452	0.17497926184865054	0.3122991561315409	0.044151007320595306	0.05118675809748452	0.21177006192637154	0.1287542494745989	0.011702019345624022	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseobacter_clade_NAC11-7_lineage;__	0.5274877141308678	1.2151715808708539	0.27550741628248343	0.687683866739986	-0.2519802978483844	-0.9396641645883704	0.5884248578238789	0.6111395583295162	0.7485579216798862	0.6990601653877527	0.8219078520043879	0.8383199053085946	0.8964402287177845	1.9883700282671832	0.36805089934016033	0.9837262953733653	-0.30657974277028704	-1.1208897207832254	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.44666996310108276	0.28699417725265675	0	0.022372527610003676	0.33436000902995644	0.28699417725265675	0	0.02237252761000368	0.044196480793466615	0.13012997636062185	0.23175714638836736	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Ruegeria;__	-3.225422975454805	-1.401756205258289	-1.048070130416861	1.823666770196516	2.177352845037944	0.3536860748414281	0.8844372532482413	0.9192214101290598	1.1235956324983385	0.9614870125778675	1.158428426742713	1.1851983655877867	-3.64686467424219	-1.524938594567201	-0.9327823107379432	1.896714928376449	1.8795747711062811	0.29841930693687824	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.17840896530336892	0.10098110766069048	0	0	0.17840896530336894	0.10098110766069045	0	0	0.006470253598493896	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__uncultured;s__uncultured_bacterium	1.4395185039166043	0.6170828908589723	0.5323746137961564	-0.822435613057632	-0.9071438901204479	-0.08470827706281592	0.6312765871705249	0.655738462920394	0.8028497420915833	0.7358257363507871	0.8694908227804934	0.8874103296350765	2.280329309168172	0.941050320749426	0.6631061653071153	-1.1177043319201814	-1.0433047323254614	-0.09545559053572196	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.28517582455387186	0.4247879581496247	0.11442580461968263	0.06246338547944011	0.3427313449064459	0.4247879581496247	0.11442580461968263	0.062463385479440074	0.16691530391321413	0.2831037581808026	0.06962148144745246	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__CCM11a;f__CCM11a;g__CCM11a;s__uncultured_bacterium	0.06041126027033789	-0.10714957144282913	0.0162630490968962	-0.16756083171316702	-0.04414821117344169	0.12341262053972533	0.4292252958778043	0.44548642357508655	0.546768320858554	0.5678533954897695	0.6503498457553609	0.6611949189477749	0.14074487419664175	-0.24052264170687823	0.029743949084978835	-0.29507762574642526	-0.06788378818198217	0.18665089068761156	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.19233599684513403	0.3951314744442371	0.16521570667561372	0.018043561791459793	0.11488654638942754	0.39513147444423713	0.16521570667561372	0.01804356179145979	0.23401190467313548	0.2809986891876972	0.08174150491657371	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Gracilibacteria;f__Gracilibacteria;g__Gracilibacteria;s__uncultured_Flavobacterium	0.33240176190926396	-0.13754952243881363	-0.0919365768269754	-0.4699512843480776	-0.4243383387362394	0.045612945611838235	0.4457141580470075	0.4626362935240484	0.567685916988204	0.5810185683154868	0.6676956919049626	0.6791088030577748	0.7457733973848931	-0.2973167569518919	-0.16194972268245603	-0.8088403882006385	-0.6355265488168497	0.06716588771410424	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.21817935280143966	0.28041160072150645	0.05190548358909296	0.010336778052672966	0.19962112858125353	0.28041160072150645	0.05190548358909296	0.010336778052672966	0.28865285646649735	0.24572086576703073	0.04381521837522279	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Litorimonas;__	-1.7552457506350791	-1.5821534199883012	-1.7873849800754933	0.17309233064677798	-0.03213922944041414	-0.20523156008719212	0.5785362630002154	0.6008479500516777	0.7360289714752725	0.6906538029319771	0.811001272054518	0.8270653630452042	-3.0339424905408663	-2.6332009951140276	-2.428416610412654	0.25062097669188677	-0.03962907401981688	-0.24814430546521987	0.0024138043901060446	0.008458427518884294	0.01516491206276636	0.8021071621629943	0.9683888479239479	0.8040227565667559	0.11200052370092047	0.38401260935734693	0.6733220955868264	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.21350601313337342	0.12088548801721734	0.008394910625759687	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Arenibacter;__	-0.2014910776787609	-0.3638294546905259	-0.5608644752268704	-0.162338377011765	-0.35937339754810954	-0.19703502053634453	0.7611548391187248	0.7909137481037579	0.9673976949730524	0.8500773079429716	1.016339103242225	1.0388132847653102	-0.2647175940076134	-0.460011544321766	-0.5797661893772589	-0.19096895717001736	-0.35359595670546556	-0.18967318133677785	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.08506777563166172	0.11623051202333749	0.010985559317884891	0.03111847942606876	0.014027558507102755	0.1162305120233375	0.010985559317884894	0.03111847942606877	0.06112592331974169	0.06078539518134963	0.01635462531298988	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__uncultured_organism	0.3054573951421948	0.8558466507301244	-0.0034762466839373687	0.5503892555879297	-0.30893364182613214	-0.8593228974140619	0.581749944133827	0.6041925963595193	0.7401007610674853	0.6933824279291105	0.8145425921324694	0.8307197664638952	0.5250664795455945	1.4165129726628771	-0.004696991094730668	0.7937744503156056	-0.3792725448737371	-1.0344317447409743	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.1810278331703636	0.12885155461224096	0.08078690432355728	0.006468707835997988	0.028509674320501183	0.12885155461224096	0.08078690432355728	0.006468707835997988	0.12960374386590529	0.09010560913510549	0.043393938051344505	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter;s__uncultured_bacterium	-1.7727638527388017	-2.0911438363853696	-1.965472525432155	-0.31837998364656794	-0.19270867269335334	0.1256713109532146	0.5229031431432448	0.5429499341151943	0.6655354145386307	0.6439585194225518	0.7502168565063693	0.7643247121694466	-3.3902336904736643	-3.8514487340221404	-2.953220042835256	-0.49441070199997433	-0.25687062483608336	0.16442136300488208	6.98330668828635e-4	1.1742111332540288e-4	0.003144777107557811	0.6210161574023385	0.7972786478521323	0.869399447185433	0.03170421236482003	0.005448339658298693	0.1396281035755668	1	1	1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.18618950159239728	0.11957890064803818	0.021612825431511568	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__uncultured_Bacteroidaceae	1.8927656254405008	0.7302338789366789	0.5518754075852109	-1.1625317465038219	-1.3408902178552897	-0.17835847135146798	0.7412787053836788	0.7702270839326657	0.9422155720210906	0.8323564312056971	0.9936486561683149	1.015427640786488	2.5533791969119406	0.9480760858320024	0.5857209581045405	-1.3966753940014067	-1.3494611093482476	-0.1756486274229471	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.17298143915809128	0	0.032267152205581816	0.03452256410581155	0.1951562294467387	0	0.03226715220558182	0.03452256410581155	0.12786149848520745	0.07765852054623773	0.01191510933836664	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Halocynthiibacter;s__uncultured_bacterium	-1.048869662714127	0.29222237516464034	-1.680254285005581	1.3410920378787674	-0.6313846222914541	-1.9724766601702215	0.8069266140383244	0.8385517225884621	1.025389152191808	0.8911588855137269	1.0688395956394139	1.0929119416583148	-1.2998327784294788	0.3484846161458009	-1.6386503420813203	1.504885447117174	-0.5907197159118527	-1.8047901070394667	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.22579473993989035	0.2741317146975595	0.10666031180383241	0.12664073908804888	0.0863197179794838	0.27413171469755954	0.1066603118038324	0.1266407390880489	0.006426082427338113	0.06363624265695511	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Cohaesibacter;__	-0.918621690882483	1.2203784072465806	-1.467166515217078	2.1390000981290638	-0.5485448243345951	-2.6875449224636587	0.9132737607437449	0.9492327846753985	1.1601326263663658	0.9878632641134029	1.1919474232707992	1.2197182368405772	-1.005855779908078	1.2856471320297935	-1.2646541282201231	2.165279523830451	-0.4602089099109289	-2.203414560255471	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.1750461643646441	0.3210374569245989	0.25152878254400707	0.08360923358549173	0	0.32103745692459895	0.25152878254400707	0.08360923358549176	0	0.1035087933918329	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Octadecabacter;__	-0.9188610871282072	-0.7007363097658493	-1.4094008892217964	0.2181247773623579	-0.49053980209358916	-0.7086645794559471	0.6982938897486438	0.7254891615024863	0.887756368252336	0.7943052831753717	0.9448268247648899	0.9650999408313078	-1.3158658562213086	-0.9658811557082756	-1.5875987372485827	0.274610759845845	-0.5191848804839498	-0.7342913925013039	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.19561983776517033	0.2537325116206619	0.05859652896463504	0.01993817970540693	0.10669778016871018	0.2537325116206619	0.058596528964635027	0.019938179705406983	0.0993244263154474	0.12369793924521408	0.054156651380138136	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__uncultured;__	-0.6606423744779913	-0.6285623423338617	-0.8083098531108097	0.03208003214412969	-0.14766747863281837	-0.17974751077694806	0.6577973284698615	0.683340847012074	0.8364499280525907	0.758834308673749	0.899179224050674	0.9180308626715468	-1.0043251103113293	-0.9198372160573559	-0.9663577292578693	0.04227541082083847	-0.16422474483740568	-0.1957968060614735	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.31692163045850497	0.37168204268274785	0.21634899686634199	0.1209728907335816	0.23337166990466165	0.3716820426827478	0.21634899686634199	0.1209728907335816	0.06065834800819518	0.05679118124406046	0.02952723801401272	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__uncultured;s__uncultured_Flavobacterium	-0.3521083628884682	-0.09458165284866646	-0.8168808327281446	0.25752671003980177	-0.4647724698396764	-0.7222991798794781	0.6147367455562237	0.6385241420555794	0.7818945289647093	0.7215723048941737	0.8510655471979944	0.8684033505682588	-0.5727791049319411	-0.14812541393373618	-1.044745553866146	0.35689661076663803	-0.546106550041733	-0.8317554042218122	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.08590160128902985	0.1062366166863895	0.004657779473835837	0.04647262288755911	0.014505415594889737	0.1062366166863895	0.004657779473835839	0.046472622887559115	0.10485991195603989	0.11235630409210834	0.03750139902538812	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Rubidimonas;s__uncultured_bacterium	0.25107237662634185	0.4396996569183328	0.3355449379382218	0.18862728029199094	0.08447256131187997	-0.10415471898011097	0.5384063318434419	0.5590837176883571	0.6851810655433286	0.656864542657409	0.7670524862063767	0.7817050222497665	0.4663250815916274	0.7864647869488286	0.4897171781478586	0.2871631334047672	0.11012618149464219	-0.13324043726922863	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.4152268291735075	0.19784748157670956	0.241772785989988	0.1833883600192844	0.056722579307164685	0.19784748157670956	0.241772785989988	0.1833883600192844	0.12836339741061242	0.050409176694843384	0.027883962142065576	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Lewinella;s__uncultured_Saprospiraceae	1.0663426809645924	0.9123662237490238	0.19521475382290165	-0.15397645721556863	-0.8711279271416907	-0.7171514699261221	0.7094547957921105	0.7371052807200855	0.9018965182919516	0.8041475017517795	0.957468714588282	0.9781331335806737	1.5030452782745862	1.2377692137244276	0.21644917112287707	-0.19147787797654237	-0.9098239074226897	-0.7331839044249834	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.280385522512156	0.2578178445605815	0.24336838001599037	0.0037506127683379297	0.23210276508924166	0.2578178445605815	0.24336838001599037	0.003750612768337933	0.018878145989439498	0.1603629070564589	0.1544124509865235	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Nonlabens;__	-0.8178069603994095	-0.9312895562344279	-1.2878558290323754	-0.11348259583501841	-0.4700488686329659	-0.3565662727979475	0.5704858953235473	0.5924695564171217	0.7258289075559726	0.6838328959610136	0.8021439131235879	0.8179247372950728	-1.433527046160529	-1.5718774849230626	-1.7743242458734145	-0.1659507702909458	-0.585990694366267	-0.4359401990666452	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.2711262840284097	0.33069931964409394	0.09604007505587157	0.05087312566621976	0.15884739572373022	0.33069931964409394	0.09604007505587159	0.05087312566621976	0.05523940113897995	0.12322518876534969	0.019237209270147056	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Marinomonadaceae;g__Marinomonas;s__uncultured_marine	-1.1726234553499162	-1.423339445970169	2.7158246682040104	-0.25071599062025274	3.8884481235539265	4.1391641141741795	0.7734090325522345	0.8036676151709263	0.9829232760469391	0.8610396462097144	1.0303619768145917	1.053264405221412	-1.516175019937745	-1.771054872812623	2.763007789505554	-0.2911782189402095	3.773866088862509	3.9298433457495086	0.12947510273791651	0.07655157727387117	0.005727139965374616	0.7709150199610161	1.6073706209696637e-4	8.500122188770784e-5	1	1	0.25428501446263296	1	0.007297462619202273	0.003944056695589644	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	0.23760846376835051	0.3930697409200407	0.15808808847256006	0	0	0.3930697409200407	0.15808808847256	0	0.0907265018626999	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__KI89A_clade;f__KI89A_clade;g__KI89A_clade;s__uncultured_bacterium	-0.35562073901789515	-0.6546715949650388	-0.6212815733246998	-0.29905085594714365	-0.26566083430680465	0.033390021640338996	0.4939959170689806	0.5128687962300152	0.6288996680431275	0.6201269317605361	0.7190534067877488	0.7321476885701883	-0.7198859883860882	-1.2764894253216115	-0.9878866294489677	-0.48224136161630704	-0.3694591136054833	0.04560558226380034	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.20590503116201925	0.2507150877697138	0.09308273386968623	0.14777465883637406	0.07051304456513564	0.25071508776971374	0.09308273386968623	0.14777465883637406	0.24035958053681153	0.20222677749761514	0.043775577332928736	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__uncultured;s__uncultured_bacterium	1.140703874870429	1.6565575516160986	-0.938014371361575	0.5158536767456696	-2.078718246232004	-2.5945719229776736	0.9217064560266635	0.9580090067475735	1.1708172814492286	0.995596056404638	1.2017667648338246	1.2298299975961713	1.2375999619095976	1.7291669910704568	-0.801162048274952	0.51813551633436	-1.7297185336286451	-2.109699656089891	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.24726692489353724	0.28570954026560785	0.19461238306529371	0.14435013265994298	0.12331410675247292	0.28570954026560785	0.19461238306529374	0.14435013265994295	0.12130035674603831	0.12529897539908416	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Desulfobacterota;__;__;__;__;__	0.7847754857162388	0.8257457005220677	0.21165421331173417	0.040970214805828964	-0.5731212724045046	-0.6140914872103336	0.5547329468161706	0.5760749521551478	0.7058689014963	0.6705466485954318	0.7848702845321657	0.8000969139790545	1.4146906006221054	1.4333997640981948	0.2998491828483587	0.06109972347434395	-0.7302114549363053	-0.7675213795742871	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.4233362053413843	0.46726202702639524	0.15865699260973998	0.013652873958236066	0.28841774279731314	0.4672620270263953	0.15865699260973992	0.013652873958236066	0.1766572591985515	0.25784053299470594	0.0784627165850536	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__uncultured_bacterium	0.8706399553276041	0.5604290517812636	0.2980379380058768	-0.3102109035463405	-0.5726020173217272	-0.26239111377538676	0.534739472521673	0.5552676584899238	0.6805345369604991	0.6538042941918928	0.7630629977498042	0.7775866560242938	1.628157261744535	1.0092953248985839	0.4379468224155332	-0.4744705813377436	-0.7503994021598122	-0.33744292258943936	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.31858347073327903	0.2662771844614777	0.22182120340870307	0.014492209887214917	0.19681727829973417	0.2662771844614777	0.2218212034087031	0.014492209887214938	0.03937076437436723	0.13191021896565658	0.10691771074380955	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Albirhodobacter;__	0.20804299437179533	0.07477227936906437	0.2108716347971684	-0.13327071500273097	0.0028286404253730635	0.13609935542810403	0.6006934786994718	0.6239082993030711	0.7641021323960357	0.7095314988393041	0.8354791742695132	0.8523229207438023	0.34633802721184476	0.11984498275241379	0.27597310078945464	-0.18782917350497266	0.0033856504297024954	0.15968050619750235	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.12186261729664513	0.10425609665405579	0.02101236215735617	0.04015093919685275	0.006195714481224851	0.10425609665405579	0.021012362157356166	0.040150939196852746	0.06520585530427798	0.05471460095504984	0.020041139127713763	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Fabibacter;__	-1.51455472642742	-1.1258255250837181	-0.2543349312002255	0.3887292013437018	1.2602197952271945	0.8714905938834927	0.7557722838972925	0.7853117050796266	0.9605782332292012	0.8452709671275465	1.0101876438995883	1.0324736340048313	-2.003982891006948	-1.4336033931514687	-0.26477274042034143	0.459887085279536	1.2475106014585735	0.8440802410644558	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.1937408192177595	0	0.02236339474356779	0.028158512325221183	0.22145418042332704	0	0.02236339474356783	0.028158512325221173	0.13752969806144955	0.128431288280061	0.0308287810771866	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Cobetia;__	-1.9252930838702256	-1.6311268742350002	-2.3257567510805313	0.29416620963522533	-0.4004636672103057	-0.694629876845531	0.7211355325256302	0.7492624174835433	0.9166952955520957	0.8144769849187686	0.970725941549122	0.9917996610095653	-2.66980754245638	-2.1769767656481	-2.537109945218824	0.36117191164654433	-0.412540398962894	-0.7003731742945531	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.16808145872091734	0.07223223730832377	0.052104681374652455	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Kiloniellaceae;g__Kiloniella;__	-0.9830798919012559	-0.4999824356494859	-0.9339659267389587	0.48309745625177	0.04911396516229716	-0.4339834910894728	0.8714835396477125	0.9057398606077908	1.107182934260628	0.949673695711514	1.1434025901450982	1.1697224535621407	-1.128053310448818	-0.5520154929628205	-0.8435515919170639	0.5086983649576857	0.04295421891257442	-0.37101407241339046	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.14781441174490173	0.26241362091415843	0.051903896431070594	0.03857166301219226	0.14547752944370218	0.2624136209141585	0.05190389643107059	0.03857166301219223	0.13267767322912744	0.13651049050914907	0.062185265311558914	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Nitratireductor;__	0.5034898268687998	-0.49962225096081553	-1.053984695176347	-1.0031120778296154	-1.5574745220451467	-0.5543624442155315	0.7705068400622144	0.8006470866694265	0.9792463052709045	0.8584409328898269	1.0270386576245483	1.0498396882690306	0.6534527673085234	-0.6240230674405751	-1.0763223608842378	-1.1685277803014034	-1.516471177090306	-0.5280448533333322	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.09743407854503786	0.11392546310205422	0.10434274504732734	0.05920104796838422	0.0273500329550132	0.11392546310205423	0.10434274504732732	0.05920104796838418	0.03388379340249241	0.08668766312392509	0.03243795610020208	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Beggiatoales;f__Beggiatoaceae;__;__	-0.48985431406407576	-0.4387326863725799	-0.3118997596022768	0.05112162769149586	0.17795455446179897	0.1268329267703031	0.6173639211995537	0.6412584444395959	0.7852230556090022	0.7238311860290207	0.8539873771684374	0.8714175931946914	-0.7934611940268171	-0.6841745168065492	-0.3972116679131053	0.0706264508606655	0.20838077847455097	0.14554781514718193	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.17118228489816514	0.27619757235945225	0.029476881010104823	0.010090965596527503	0.14671291438987488	0.2761975723594523	0.029476881010104827	0.010090965596527479	0.14086390069374477	0.15876461295176836	0.023331447900133674	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;__;__	3.182007820019364	0.5733495046215896	0.0066821792753429185	-2.6086583153977743	-3.175325640744021	-0.5666673253462468	1.102097604120392	1.1457446919610133	1.3993918912168979	1.1627834204459557	1.413376117284697	1.4476684078405853	2.8872286883873532	0.5004164615768513	0.004775059307748424	-2.2434601917503176	-2.246624661271543	-0.3914344764845122	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.04389208097448021	0	0.05909893543212747	0.066443041664028	0	0	0.05909893543212747	0.066443041664028	0	0.20681752008505216	0.10261043970419575	FALSE	FALSE	FALSE	FALSE
